names,timestamp,robbery,rashdriving,violence,kidnapping,murder,latitude,longitude
Brigade Parkside East bangalore,05-03-2020 07:30,0,1,0,0,0,13.0776893,77.7477855
Niranjan Genesis bangalore,03-03-2020 22:50,0,0,1,0,0,13.0776893,77.7477855
Jains Aashraya bangalore,03-03-2020 16:10,0,1,0,0,0,13.0776893,77.7482414
Maangalya Prosper Apartment bangalore,05-03-2020 21:40,0,1,0,0,0,13.0779618,77.7482414
Mahindra Lifespace Windchimes Phase II bangalore,01-03-2020 14:30,1,0,0,0,0,13.0779618,77.7482414
Oceanus Classic bangalore,05-03-2020 21:40,0,1,0,0,0,13.0779618,77.7482414
Dharma Castle bangalore,07-03-2020 20:20,1,0,0,0,0,13.0779618,77.7482751
Provident Harmony bangalore,28-02-2020 10:30,0,1,0,0,0,13.0781,77.7482751
Aratt Cityscapes Rowhouse bangalore,05-03-2020 21:00,0,0,1,0,0,13.0781,77.7482751
Comfort Heights bangalore,07-03-2020 10:35,0,1,0,0,0,13.0781,77.7485129
Prestige Dolce Vita bangalore,01-03-2020 08:55,1,0,0,0,0,13.0781,77.7485129
Purva Highland bangalore,01-03-2020 18:35,0,0,1,0,0,13.0793738,77.7485129
Pavani Sarovar bangalore,28-02-2020 19:00,1,0,0,0,0,13.0793738,77.7487363
DNR Casablanca bangalore,06-03-2020 17:30,0,1,0,0,0,13.0793738,77.7487363
Vaswani Claremont bangalore,28-02-2020 14:25,0,0,1,0,0,13.0793738,77.7487363
Purva Northern Waves bangalore,05-03-2020 00:45,0,0,1,0,0,13.0800374,77.7487363
Brigade Golden Triangle bangalore,07-03-2020 16:00,0,1,0,0,0,13.0800374,77.7491799
Purva The Sound Of Water bangalore,04-03-2020 22:00,0,0,1,0,0,13.0800374,77.7491799
Brigade Meadows bangalore,07-03-2020 10:35,0,1,0,0,0,13.0800374,77.7491799
Urban Eco Space bangalore,07-03-2020 16:00,0,1,0,0,0,13.080659,77.7491799
Embassy Pristine bangalore,05-03-2020 23:10,0,1,0,0,0,13.080659,77.7491799
Sobha Lifestyle Legacy bangalore,07-03-2020 16:15,0,0,1,0,0,13.080659,77.7491799
Purva Vantage bangalore,01-03-2020 18:35,1,0,0,0,0,13.080659,77.7491799
Bluejay Malgudi bangalore,05-03-2020 13:15,0,0,1,0,0,13.0810365,77.7491799
Pashmina Lagoon Residences bangalore,28-02-2020 21:45,0,0,1,0,0,13.0810365,77.7494998
Whitestone Florenso bangalore,01-03-2020 19:50,0,0,0,1,0,13.0810365,77.7494998
Mahaveer Cygnet bangalore,05-03-2020 19:05,1,0,0,0,0,13.081174,77.7494998
Ahad Euphoria bangalore,04-03-2020 09:00,0,0,1,0,0,13.081174,77.7494998
Purnima Palmgrove bangalore,28-02-2020 17:00,0,1,0,0,0,13.081174,77.7496788
Shell North Gate bangalore,01-03-2020 12:00,1,0,0,0,0,13.081174,77.7496788
Grand Duke Villas bangalore,28-02-2020 13:30,0,0,0,1,0,13.08155,77.7496788
Mahindra Lifespace Windchimes bangalore,05-03-2020 22:00,0,0,0,0,1,13.08155,77.7499354
Purva Sunflower bangalore,04-03-2020 22:00,0,0,1,0,0,13.08155,77.7499354
Sri Bhagwan Embassy bangalore,04-03-2020 08:00,0,1,0,0,0,13.082285,77.7499354
Columbia Belleza bangalore,28-02-2020 13:30,0,0,0,1,0,13.082285,77.7499354
Ozone Urbana Township bangalore,03-03-2020 20:05,0,0,1,0,0,13.0827637,77.7506585
Purva Skywood bangalore,01-03-2020 01:45,1,0,0,0,0,13.0827637,77.7506585
Prestige Jindal City bangalore,01-03-2020 15:25,0,1,0,0,0,13.0827637,77.7506585
Pyramid Bilberry bangalore,01-03-2020 22:20,0,0,1,0,0,13.083073,77.7506585
Brigade Parkside West bangalore,05-03-2020 03:30,0,0,1,0,0,13.083073,77.7506927
GCN White Palms bangalore,07-03-2020 20:20,1,0,0,0,0,13.083073,77.7506927
Hiranandani Glen Gate bangalore,05-03-2020 18:15,0,0,1,0,0,13.083073,77.7506927
Maarq Alpha bangalore,07-03-2020 16:15,0,0,1,0,0,13.083073,77.7506927
Adarsh Citrine bangalore,03-03-2020 23:40,0,0,0,1,0,13.083073,77.7510344
Akme Harmony bangalore,03-03-2020 20:10,1,0,0,0,0,13.083073,77.7510344
Global Villas bangalore,07-03-2020 00:35,0,0,1,0,0,13.083073,77.7510344
RS Sanchike bangalore,01-03-2020 19:50,0,0,0,1,0,13.0831589,77.7510344
Inner Spaces Meadow In The Sun bangalore,03-03-2020 13:00,0,1,0,0,0,13.0831589,77.7510877
Adithya Garden  bangalore,04-03-2020 13:30,0,0,1,0,0,13.0831589,77.7510877
Sobha Habitech bangalore,05-03-2020 03:30,0,0,1,0,0,13.0831589,77.7510877
Prestige Notting Hill bangalore,04-03-2020 22:00,0,0,1,0,0,13.0832763,77.7510877
Rohan Jharoka bangalore,07-03-2020 21:10,0,0,1,0,0,13.0832763,77.7512724
Gravity Sundridge bangalore,07-03-2020 14:00,1,0,0,0,0,13.0832763,77.7512724
CMRS Palm Hills bangalore,7/3/2020 16.42 ,0,0,1,0,0,13.0832763,77.7512724
RMZ Latitude bangalore,01-03-2020 15:35,0,1,0,0,0,13.0832763,77.7512724
Premier Inspira Maplewood bangalore,28-02-2020 19:45,0,0,1,0,0,13.0832763,77.7512724
Godrej Woodsman Estate bangalore,28-02-2020 12:00,1,0,0,0,0,13.0832763,77.7512724
Trinco Nandanavana bangalore,04-03-2020 21:00,0,1,0,0,0,13.0832763,77.7512724
Sri Lakshmi Vallabha Land Mark bangalore,07-03-2020 20:20,1,0,0,0,0,13.0833854,77.7514952
GK Tropical Springs bangalore,28-02-2020 15:40,0,0,1,0,0,13.0833854,77.7514952
Sriven Luminous Amaltas bangalore,07-03-2020 12:20,0,1,0,0,0,13.0833854,77.7514952
Wisteria at Brigade Meadows bangalore,04-03-2020 17:00,0,0,0,0,1,13.0833854,77.7517183
IDEB Springfields bangalore,07-03-2020 20:20,0,1,0,0,0,13.0837992,77.7517183
Icon Sanctuary bangalore,28-02-2020 22:00,0,0,1,0,0,13.0837992,77.7517183
Spad Classic Nakshatra Nestilo bangalore,28-02-2020 14:25,0,0,1,0,0,13.0837992,77.7517183
Brigade Caladium bangalore,07-03-2020 23:45,0,1,0,0,0,13.0837992,77.7518918
Godrej Air bangalore,01-03-2020 14:30,1,0,0,0,0,13.0840921,77.7518918
Brigade Omega bangalore,06-03-2020 17:30,0,1,0,0,0,13.0840921,77.7518918
Shriram Suhaana bangalore,03-03-2020 20:10,1,0,0,0,0,13.0840921,77.7518918
Unishire Verzure bangalore,7/3/2020 17.28,0,0,1,0,0,13.0840921,77.7518918
Subha 9 Sky Vue bangalore,07-03-2020 14:50,0,1,0,0,0,13.084283,77.7518918
Salarpuria Sattva Serene Life bangalore,7/3/2020 16.42 ,0,0,1,0,0,13.084283,77.7518918
Salarpuria Sattva Opus bangalore,05-03-2020 14:25,0,1,0,0,0,13.084283,77.7520959
Mahaveer Sitara bangalore,03-03-2020 14:00,0,0,1,0,0,13.084283,77.7520959
Purva City of Gold bangalore,28-02-2020 08:40,0,1,0,0,0,13.0851417,77.7520959
RJ Lake Gardenia bangalore,03-03-2020 20:10,1,0,0,0,0,13.0851417,77.7520959
Definer Kingdom bangalore,06-03-2020 21:15,0,0,1,0,0,13.0851417,77.7523614
Shravanthi Oakridge bangalore,03-03-2020 19:45,1,0,0,0,0,13.0851417,77.7523614
Manifest Elite bangalore,28-02-2020 21:00,1,0,0,0,0,13.085249,77.7523614
Soni Tranquil bangalore,05-03-2020 21:40,0,1,0,0,0,13.085249,77.7523614
DSMAX SAANJH bangalore,04-03-2020 22:00,0,0,1,0,0,13.085249,77.7524506
Vishwapriya Vertical Garden bangalore,06-03-2020 20:45,0,0,0,1,0,13.085249,77.7524506
Krishna Arya Elegant bangalore,01-03-2020 15:35,0,1,0,0,0,13.085357,77.7524506
RJR Patel Residency bangalore,03-01-2020 16:30,1,0,0,0,0,13.085357,77.7524506
Nava Vedantha bangalore,01-03-2020 16:20,0,1,0,0,0,13.085357,77.7524506
Ds Max Sherwood bangalore,07-03-2020 18:00,0,0,1,0,0,13.085357,77.7524506
Assetz Lifestyle bangalore,01-03-2020 16:40,1,0,0,0,0,13.085357,77.7526073
GM Global Techies Town Tower 03 C bangalore,28-02-2020 10:15,0,1,0,0,0,13.085357,77.7526073
Prestige Jade Pavillion bangalore,05-03-2020 21:00,0,0,1,0,0,13.085357,77.7526073
Vajram Esteva bangalore,01-03-2020 15:15,0,0,1,0,0,13.085357,77.7526073
Sobha Silicon Oasis Row Houses bangalore,06-03-2020 20:30,0,0,1,0,0,13.0859552,77.7527258
Brigade Buena Vista Phase I bangalore,28-02-2020 11:55,0,1,0,0,0,13.0859552,77.7527258
Chamundi Amber Woods bangalore,04-03-2020 17:00,0,0,0,0,1,13.0859552,77.7527258
Suvastu King George Avenue bangalore,03-01-2020 16:30,1,0,0,0,0,13.0860725,77.7552035
Concorde Tech Turf bangalore,03-03-2020 22:50,0,1,0,0,0,13.0860725,77.7552035
Sterling Ascentia bangalore,01-03-2020 22:20,0,0,1,0,0,13.0860725,77.7552035
GM Global Techies Town Tower 01 A bangalore,03-03-2020 13:00,0,1,0,0,0,13.0860725,77.7552035
DSR White Waters bangalore,04-03-2020 22:00,0,0,1,0,0,13.0860725,77.7552794
Asset Aura bangalore,28-02-2020 08:40,0,1,0,0,0,13.0860725,77.7552794
Rajarajeshwari Vara bangalore,28-02-2020 10:30,0,1,0,0,0,13.0860725,77.7552794
Koncept Lake View bangalore,28-02-2020 00:00,1,0,0,0,0,13.0861508,77.7552794
Definer Kingdom bangalore,06-03-2020 01:35,0,0,1,0,0,13.0861508,77.7556354
Vasundra Krishnashreya bangalore,07-03-2020 22:55,0,1,0,0,0,13.0861508,77.7556354
Ajmera Nucleus bangalore,07-03-2020 17:00,0,0,1,0,0,13.0862364,77.7556354
MJ Lifestyle Astro bangalore,04-03-2020 21:30,0,1,0,0,0,13.0862364,77.7556354
North Gardens bangalore,28-02-2020 19:00,0,0,1,0,0,13.0862364,77.7568397
Salarpuria Sattva Magnificia bangalore,04-03-2020 13:30,0,0,1,0,0,13.0862364,77.7568397
Millennia Lakeview bangalore,07-03-2020 20:20,0,1,0,0,0,13.0863313,77.7568397
MJ Lifestyle Astro bangalore,28-02-2020 19:50,0,0,1,0,0,13.0863313,77.7570509
Fire Luxur The Empyrean Phase II bangalore,05-03-2020 23:00,0,0,1,0,0,13.0863313,77.7570509
Rohan Jharoka bangalore,28-02-2020 15:50,0,0,1,0,0,13.0863313,77.7570509
Sowparnika Columns bangalore,05-03-2020 10:00,0,1,0,0,0,13.086763,77.7575018
Sobha Daffodil bangalore,07-03-2020 12:50,1,0,0,0,0,13.086763,77.7575018
Adhishree SunShine bangalore,01-03-2020 15:20,1,0,0,0,0,13.086763,77.7575018
Godrej Aqua bangalore,05-03-2020 15:40,0,1,0,0,0,13.086763,77.7575018
Provident Park Square Phase I bangalore,28-02-2020 15:40,0,0,1,0,0,13.087229,77.757579
Prestige Tranquility bangalore,05-03-2020 19:30,0,1,0,0,0,13.087229,77.757579
KVG Grandeur bangalore,28-02-2020 19:00,0,0,1,0,0,13.087229,77.757579
ASN Galaxy bangalore,04-03-2020 08:00,0,1,0,0,0,13.087229,77.757579
Sobha Dream Gardens bangalore,07-03-2020 17:00,0,0,1,0,0,13.0873611,77.757579
Vertex Venezia bangalore,05-03-2020 22:20,0,1,0,0,0,13.0873611,77.757579
RMZ Latitude bangalore,05-03-2020 19:10,0,1,0,0,0,13.0873611,77.757579
Brigade Metropolis bangalore,28-02-2020 11:55,0,1,0,0,0,13.0873611,77.757579
Shoban Silver Domicile bangalore,28-02-2020 19:45,0,1,0,0,0,13.0877551,77.757579
Adarsh Palm Retreat Condominiums bangalore,07-03-2020 18:05,1,0,0,0,0,13.0877551,77.757579
ARK Cloud City bangalore,01-03-2020 08:55,1,0,0,0,0,13.0877551,77.757579
NCN Swasthi bangalore,01-03-2020 17:30,0,1,0,0,0,13.0877551,77.757579
BSR Sunshine bangalore,01-03-2020 15:25,0,1,0,0,0,13.0879221,77.757579
Habitat Crest bangalore,06-03-2020 11:30,0,1,0,0,0,13.0879221,77.757579
Gravity Nakshatra bangalore,05-03-2020 12:10,1,0,0,0,0,13.0879221,77.757579
Aishwarya Splendour bangalore,28-02-2020 10:15,0,1,0,0,0,13.0879221,77.7584705
Purva The Sound Of Water bangalore,05-03-2020 14:00,0,1,0,0,0,13.087926,77.7584705
MBR Gem Park Villa bangalore,07-03-2020 20:20,1,0,0,0,0,13.087926,77.7584705
Karsten Palm Groves bangalore,28-02-2020 22:10,0,0,1,0,0,13.0887141,77.7584705
Patel Smondo 2 bangalore,04-03-2020 08:30,0,0,1,0,0,13.0887141,77.7584705
Celebrity Serenity bangalore,01-03-2020 17:30,0,1,0,0,0,13.0887141,77.7584705
Shoban Silver Domicile bangalore,07-03-2020 16:00,0,1,0,0,0,13.0887141,77.7584705
ASN Galaxy bangalore,03-03-2020 20:10,1,0,0,0,0,13.0892362,77.7588202
Embassy Edge bangalore,06-03-2020 14:30,0,1,0,0,0,13.0892362,77.7588202
Premier Inspira Maplewood bangalore,06-03-2020 13:45,0,1,0,0,0,13.0892362,77.7588202
Krishna Greens North Pride bangalore,04-03-2020 20:00,0,0,1,0,0,13.0892362,77.7588202
ALPS Aurora bangalore,04-03-2020 14:30,0,1,0,0,0,13.0925662,77.7588202
VBHC Vaibhava bangalore,07-03-2020 12:10,0,1,0,0,0,13.0925662,77.7588202
Brigade Bricklane bangalore,01-03-2020 22:30,1,0,0,0,0,13.0925662,77.7588202
Alpine Viva 2 bangalore,01-03-2020 11:45,0,0,1,0,0,13.0925662,77.7591065
Aswani Aaeesha bangalore,04-03-2020 08:30,0,0,1,0,0,13.092666,77.7591065
Midwest Elita bangalore,07-03-2020 14:00,1,0,0,0,0,13.092666,77.7591065
DivyaSree 77 Place bangalore,05-03-2020 14:00,0,1,0,0,0,13.092666,77.7591065
Lotus Petals bangalore,01-03-2020 01:45,1,0,0,0,0,13.0927842,77.7597398
Shriram Greenfield Phase 2 bangalore,07-03-2020 00:35,0,0,1,0,0,13.0927842,77.7597398
Oceanus Classic bangalore,28-02-2020 11:00,0,0,1,0,0,13.0927842,77.7597398
G Corp The Icon Phase III bangalore,05-03-2020 14:00,0,1,0,0,0,13.0927842,77.7597398
Pavani Divine bangalore,28-02-2020 15:30,0,0,1,0,0,13.094024,77.7598434
Ramky One North bangalore,03-03-2020 15:30,1,0,0,0,0,13.094024,77.7598434
Aratt Grand Town bangalore,03-03-2020 14:10,0,0,0,1,0,13.094024,77.7598434
VARS Parkwood bangalore,03-03-2020 17:40,0,1,0,0,0,13.094024,77.7598434
Cleartitle Old Bangalore bangalore,28-02-2020 22:00,0,0,1,0,0,13.0956915,77.7602039
Sai Purvi Symphony bangalore,28-02-2020 21:15,1,0,0,0,0,13.0956915,77.7602039
Casagrand Esmeralda bangalore,06-03-2020 15:20,0,1,0,0,0,13.0956915,77.7602039
Mantri Energia bangalore,07-03-2020 20:40,1,0,0,0,0,13.0956915,77.7602039
Provident Park Square Phase II bangalore,7/3/2020 16.42 ,0,0,1,0,0,13.0958355,77.7602375
Salarpuria Sattva Cadenza bangalore,01-03-2020 18:25,0,0,1,0,0,13.0958355,77.7602375
SM Zinnia bangalore,06-03-2020 18:40,0,1,0,0,0,13.0958355,77.7602375
Vasathi Avante bangalore,28-02-2020 01:30,1,0,0,0,0,13.0958355,77.7609495
The Address Makers Serenity bangalore,05-03-2020 13:15,0,0,1,0,0,13.0968857,77.7609495
Adarsh Premia bangalore,06-03-2020 18:40,0,1,0,0,0,13.0968857,77.7609495
Ajmera Annex bangalore,01-03-2020 17:30,0,1,0,0,0,13.0968857,77.7609495
Hiranandani Horizon bangalore,28-02-2020 22:10,0,0,1,0,0,13.0968857,77.7609677
Columbia Celestia bangalore,28-02-2020 18:00,0,1,0,0,0,13.0972391,77.7609677
Kolte Patil 24K Grazio bangalore,07-03-2020 17:00,0,0,1,0,0,13.0972391,77.7609677
Mahaveer Promenade bangalore,07-03-2020 13:00,0,0,1,0,0,13.0972391,77.7619136
Kataria Builteck Residency bangalore,06-03-2020 17:25,0,0,1,0,0,13.097949,77.7619136
Mahaveer Promenade bangalore,28-02-2020 08:40,0,1,0,0,0,13.097949,77.7619136
Marvel Sequoia bangalore,03-03-2020 20:10,1,0,0,0,0,13.097949,77.7619136
Aswan The Marquis bangalore,07-03-2020 16:00,0,1,0,0,0,13.097949,77.7619875
Sowparnika Indraprastha bangalore,03-03-2020 15:30,1,0,0,0,0,13.0996181,77.7619875
L&T South City bangalore,04-03-2020 22:00,0,0,1,0,0,13.0996181,77.7619875
Radiant Lake View bangalore,28-02-2020 19:30,0,1,0,0,0,13.0996181,77.7619875
Vivansaa Baalsam bangalore,04-03-2020 08:00,0,1,0,0,0,13.0996181,77.7619875
Prestige Tranquility bangalore,28-02-2020 08:40,0,1,0,0,0,13.099928,77.7619875
Prodaacon Mounika Espancia bangalore,28-02-2020 00:00,1,0,0,0,0,13.099928,77.7619875
Shriram Codename Break Free bangalore,05-03-2020 21:40,0,1,0,0,0,13.099928,77.7619875
Brigade Gardenia bangalore,05-03-2020 20:00,0,1,0,0,0,13.1000006,77.7620013
NCC Urban Green Province bangalore,28-02-2020 19:20,0,0,1,0,0,13.1000006,77.7620013
Mangilal Heerraji Sites and Villas bangalore,28-02-2020 01:30,1,0,0,0,0,13.1000006,77.7620013
Dhiraan Newyork Meadows bangalore,28-02-2020 00:00,1,0,0,0,0,13.1000006,77.7620013
Gajanana Sumuk bangalore,28-02-2020 19:45,0,0,0,1,0,13.1000006,77.7621594
Prestige Deja Vu bangalore,03-03-2020 03:15,0,1,0,0,0,13.1000006,77.7621594
Provident Sunworth bangalore,28-02-2020 08:00,0,0,0,1,0,13.1000006,77.7621594
Roma Epicurean bangalore,01-03-2020 22:30,1,0,0,0,0,13.1003515,77.7621594
Casagrand Royce bangalore,01-03-2020 18:25,0,0,1,0,0,13.1003515,77.7622283
GP North Avenue bangalore,03-03-2020 11:20,0,1,0,0,0,13.1003515,77.7622283
Habitat Iluminar bangalore,01-03-2020 12:00,1,0,0,0,0,13.1003515,77.7622283
Pioneer Sun Blossom bangalore,28-02-2020 15:00,0,0,1,0,0,13.1012353,77.7622283
Splendid Skylines bangalore,01-03-2020 16:05,0,0,0,1,0,13.1012353,77.7626956
Icon Laurels bangalore,01-03-2020 16:40,1,0,0,0,0,13.1012353,77.7626956
TG Epitome bangalore,05-03-2020 19:30,0,1,0,0,0,13.1012353,77.7626956
Mahaveer Turquoise bangalore,28-02-2020 19:30,0,1,0,0,0,13.1012353,77.7626956
Meda Eternity bangalore,28-02-2020 15:40,0,0,1,0,0,13.1012353,77.762768
GM Infinite E City Town Phase I bangalore,28-02-2020 23:00,0,0,1,0,0,13.1012353,77.762768
LGCL Happy Days bangalore,28-02-2020 19:30,0,1,0,0,0,13.1012353,77.762768
Goyal Alanoville bangalore,28-02-2020 22:10,0,1,0,0,0,13.1020363,77.762768
Shriram Blue bangalore,07-03-2020 18:05,1,0,0,0,0,13.1020363,77.762862
Midwest Elita bangalore,07-03-2020 19:05,0,1,0,0,0,13.1020363,77.762862
Sky Court bangalore,01-03-2020 11:45,0,0,1,0,0,13.1020363,77.762862
Brigade Lakefront Blue bangalore,28-02-2020 17:00,0,0,1,0,0,13.1023847,77.762862
Samruddhi Winter Green bangalore,01-03-2020 08:55,1,0,0,0,0,13.1023847,77.7634093
Sobha Habitech bangalore,06-03-2020 21:15,0,0,1,0,0,13.1023847,77.7634093
Hiranandani Evita bangalore,28-02-2020 11:00,0,0,1,0,0,13.1024979,77.7634093
Estella Maple Square  bangalore,28-02-2020 01:00,0,0,1,0,0,13.1024979,77.7634093
SNN Raj Grandeur bangalore,05-03-2020 23:10,0,1,0,0,0,13.1024979,77.7639204
Purva Northern Waves bangalore,04-03-2020 08:30,0,0,1,0,0,13.1024979,77.7639204
Godrej Reserve bangalore,06-03-2020 21:15,0,0,1,0,0,13.102545,77.7639204
Hoysala Ace Phase II bangalore,03-03-2020 14:00,0,0,1,0,0,13.102545,77.7639204
Purva Midtown Residences bangalore,28-02-2020 23:00,0,0,1,0,0,13.102545,77.7645333
Goyal Orchid Woods bangalore,05-03-2020 18:15,0,0,1,0,0,13.102545,77.7645333
MV Vajra Value Plus bangalore,28-02-2020 22:00,0,0,1,0,0,13.1035207,77.7651452
Dhruv Paradise bangalore,28-02-2020 17:00,0,1,0,0,0,13.1035207,77.7651452
Tata New Haven bangalore,05-03-2020 21:00,0,0,1,0,0,13.1035207,77.7651452
KBR Elite bangalore,28-02-2020 19:00,1,0,0,0,0,13.1035207,77.7651452
Sobha Tulip bangalore,05-03-2020 07:30,0,1,0,0,0,13.1036043,77.765354
Corporate Suncity Gloria Block B bangalore,05-03-2020 14:55,1,0,0,0,0,13.1036043,77.765354
Dharanis Prakruthi Park bangalore,03-03-2020 11:20,0,1,0,0,0,13.1036043,77.765354
Aratt Aeris Residences bangalore,01-03-2020 18:35,1,0,0,0,0,13.1036043,77.765354
Century Breeze bangalore,07-03-2020 22:55,0,1,0,0,0,13.1041146,77.7656243
Casagrand Lorenza bangalore,03-03-2020 13:00,0,1,0,0,0,13.1041146,77.7656243
Millennia Montagna bangalore,01-03-2020 18:35,1,0,0,0,0,13.1041146,77.7656243
Alpine Viva 2 bangalore,28-02-2020 10:30,0,1,0,0,0,13.1041146,77.7656243
Cleartile The Rare Earth Plots bangalore,28-02-2020 15:30,0,0,1,0,0,13.1041866,77.7659146
Habitat Eden Heights bangalore,01-03-2020 22:30,1,0,0,0,0,13.1041866,77.7659146
BRR Sai Sankalp bangalore,06-03-2020 01:35,0,0,1,0,0,13.1041866,77.7659146
A Peace Paramount bangalore,28-02-2020 19:05,0,0,1,0,0,13.1041866,77.7659146
Svamitva Emerald Square bangalore,01-03-2020 20:45,0,0,1,0,0,13.1041866,77.7662866
Vedant Vayun bangalore,01-03-2020 22:35,0,1,0,0,0,13.1041866,77.7662866
Sanjana Supreme bangalore,03-03-2020 23:10,0,1,0,0,0,13.1041866,77.7662866
Dhammanagi Kings Ville bangalore,01-03-2020 08:55,1,0,0,0,0,13.1041866,77.7662866
DSMAX STONESCAPE bangalore,06-03-2020 10:10,0,0,1,0,0,13.1042012,77.7668846
DSMAX STONESCAPE bangalore,01-03-2020 17:20,0,1,0,0,0,13.1042012,77.7668846
Rand Pride Homes bangalore,03-03-2020 19:45,1,0,0,0,0,13.1042012,77.7668846
Saf Snowdrops bangalore,05-03-2020 19:45,1,0,0,0,0,13.1042012,77.7668846
Keerthi Krishna Viva bangalore,03-03-2020 22:50,0,0,1,0,0,13.1042593,77.7679833
Sobha Clovelly bangalore,05-03-2020 21:40,0,1,0,0,0,13.1042593,77.7679833
Fortius Waterscape bangalore,07-03-2020 12:10,0,1,0,0,0,13.1042593,77.7679833
Provident The Tree bangalore,01-03-2020 12:00,1,0,0,0,0,13.1042593,77.7679833
Sansidh Galaxy bangalore,05-03-2020 20:00,0,1,0,0,0,13.1097661,77.7681863
Sekhar Casa Bianca bangalore,01-03-2020 15:30,0,0,0,1,0,13.1097661,77.7681863
AR Splendor Park bangalore,03-03-2020 15:30,1,0,0,0,0,13.1097661,77.7681863
SJR Hamilton Homes bangalore,28-02-2020 20:00,0,0,1,0,0,13.1097661,77.7683326
Purva Waves bangalore,05-03-2020 19:45,1,0,0,0,0,13.111337,77.7683326
Shriram Godhuli bangalore,04-03-2020 14:30,0,1,0,0,0,13.111337,77.7683326
S2 Avantikaa bangalore,05-03-2020 20:00,0,1,0,0,0,13.111337,77.7685616
Mantri Webcity bangalore,03-03-2020 16:10,0,1,0,0,0,13.111337,77.7685616
Raja Sannidhi bangalore,07-03-2020 14:00,1,0,0,0,0,13.1115752,77.7685616
Purva Coronation Square bangalore,06-03-2020 17:25,0,0,1,0,0,13.1115752,77.7686139
Sobha Arena - The Plaza bangalore,03-03-2020 04:10,0,0,1,0,0,13.1115752,77.7686139
Prestige Kensington Gardens bangalore,05-03-2020 19:30,0,0,0,1,0,13.1115752,77.7686139
Peninsula Heights bangalore,07-03-2020 20:20,1,0,0,0,0,13.1128005,77.7686139
DS & Jacks Needs 3 Project 276 bangalore,07-03-2020 10:35,0,1,0,0,0,13.1128005,77.7713555
Vaswani Claremont bangalore,06-03-2020 17:25,0,0,1,0,0,13.1128005,77.7713555
Hilife Greens bangalore,07-03-2020 21:10,0,0,1,0,0,13.1128005,77.7713555
Soma White House bangalore,05-03-2020 19:10,0,1,0,0,0,13.1141821,77.7713555
Fortuna Krrish bangalore,01-03-2020 22:30,1,0,0,0,0,13.1141821,77.7720839
Sobha Habitech bangalore,03-03-2020 00:15,0,0,1,0,0,13.1141821,77.7720839
Aryan Golden Arena bangalore,01-03-2020 18:35,1,0,0,0,0,13.1141821,77.7720839
TATA The Promont bangalore,06-03-2020 15:20,0,1,0,0,0,13.1152916,77.7720839
Chamundi Amber Woods bangalore,05-03-2020 19:45,1,0,0,0,0,13.1152916,77.7729567
Shriram Greenfield Phase 1 bangalore,06-03-2020 21:15,0,0,1,0,0,13.1152916,77.7729567
LGCL Stonescape bangalore,7/3/2020 17.28,0,0,1,0,0,13.1152916,77.7729567
Provident Park Square Phase I bangalore,07-03-2020 20:40,1,0,0,0,0,13.1152916,77.7729567
Mamtha Elite bangalore,05-03-2020 19:10,0,1,0,0,0,13.1152916,77.7735794
Ozone Urbana Avenue bangalore,06-03-2020 14:30,0,1,0,0,0,13.119653,77.7735794
Odions The Woods of East Phase 1 bangalore,28-02-2020 10:15,0,1,0,0,0,13.119653,77.7735794
UKN Esperanza bangalore,28-02-2020 10:15,0,1,0,0,0,13.119653,77.7735794
DSR White Waters bangalore,01-03-2020 15:35,0,1,0,0,0,13.119653,77.7748724
Icon Sanctuary bangalore,05-03-2020 19:10,1,0,0,0,0,13.1201364,77.7748724
Legacy Calista bangalore,28-02-2020 22:10,0,1,0,0,0,13.1201364,77.7748724
Krishna Arya Elegant bangalore,05-03-2020 15:40,0,1,0,0,0,13.1201364,77.7748724
Hiranandani Club Meadows bangalore,07-03-2020 17:00,0,0,1,0,0,13.1201364,77.774883
SJR Residency bangalore,04-03-2020 17:00,0,0,0,0,1,13.1207272,77.774883
The Central Regency Address bangalore,04-03-2020 14:30,0,1,0,0,0,13.1207272,77.774883
Saket Callipolis bangalore,06-03-2020 20:30,0,0,1,0,0,13.1207272,77.774883
